台旅行團雲南車禍5傷 台中市旅行公會：傷者無生命危險,http://news.ltn.com.tw/news/life/breakingnews/2291932,2017-12-23 17:03\n〔記者楊綿傑／台北報導〕針對台灣旅行團在雲南遭遇車禍事故造成5傷狀況，台中市旅行公會指出，包括我方及中方相關單位都已積極處理，情況都在掌控中，傷者目前都意識清楚，沒有生命危險，相關賠償事宜後續還會再討論。\n台灣旅行團在雲南發生車禍，造成5傷。（取自微博）\n台中市旅行公會副理事長涂極東表示，此團是台中「好美旅行社」所承辦，共有9名遊客及1名領隊，本月21日由桃園機場飛往昆明，22日再由昆明飛往瀘沽湖，後來在旅途中經隧道時，遭遇到結冰路段因而打滑造成事故。\n涂極東說，4名旅客及1名領隊傷勢較嚴重，當下立即就送往瀘沽湖附近醫療機構，昨晚11時再轉送麗江醫院，醫院立即組成醫療團隊，台辦、當地政府官員也都到現場關心，並指示盡全力協助處理，患者目前都無生命危險、意識清楚，也毋需動刀。\n涂極東還說，傷勢較嚴重者因涉及骨折，需要休養因此返台時間未定，至於無大礙者將安排明日返台，抵達機場後將派專車接送至醫院再進行一次檢查，所有情況都在掌握中，也隨時通報家屬，目前並無家屬提出要赴中。\n至於賠償問題，涂極東說，有保20萬醫療保險，先就此部分進行處理，後續是否其他賠償，則需視情況再安排討論協商。
台大校長選舉連刷3人 台大教授吳瑞北也落馬,http://news.ltn.com.tw/news/life/breakingnews/2291938,台灣大學23日公布校務會議代表對8位校長候選人投票結果，工作人員進行檢票、開票作業。（記者廖振輝攝）\n2017-12-23 17:02\n〔記者林曉雲／台北報導〕台大校長選舉進入白熱化階段，臨時校務會議代表今天針對8位候選人進行投票，中研院前副院長王汎森是第一個被開票候選人，各候選人只要拿到3分之1、58張票即跨過進入最後階段選舉門檻，繼王汎森和吳誠文相繼出局之後，第3個開票的候選人是台大教授吳瑞北，他本身也是校務會議代表，時常在校務會中發言、被視為大砲，但開票結果是推薦52票，不推薦96票，空白13票，成為第3個落馬的候選人。現正進行中研院副院長周美吟的開票中。\n台大校長選舉進入白熱化階段，臨時校務會議代表今天針對8位候選人進行投票，台大教授吳瑞北成為第3個落馬的候選人。（資料照，記者王藝菘攝）\n8位校長候人包括王汎森、吳誠文、吳瑞北、周美吟、陳弱水、陳銘憲、張慶瑞、管中閔。中研院前副院長王汎森獲推薦56票、反對94票、空白票11票，首先出局；接著前知名棒球國手、清大前副校長吳誠文初步獲推薦35票，反對113票，空白12票，成為第2個出局的候選人。\n校務會議代表今天舉行臨時會議進行推薦投票，共有161人出席，總投票率高達93.6％，校長遴選委員會發言人、森林系教授袁孝維說明，因為台大校長治理校務所要報告的最高機關是校務會議，因此上次修改相關辦法，增加了校務會議的推薦投票，必須獲得58票推薦才能成為最終局的候選人，預計1月5日校長遴選委員會進行最後投票，第一輪選出最高票的2人，第二輪再選出過半數的最後一人即新校長。\n開票過程很緊張，王汎森第1票獲推薦之後，接續5、6票都是不推薦，之後推薦和不推薦間隔出現，最終差2票飲恨。台大校內人士私下透露，不推薦策略奏效。
吳克群自肥當導演 新歡竟差16歲,http://ent.ltn.com.tw/news/breakingnews/2291942,吳克群自肥當導演 新歡竟差16歲\n2017/12/23 17:02\n吳克群（左）的新片正式開鏡，讓他覺得很有挑戰。（和羣娛樂提供）\n〔記者陽昕翰／台北報導〕吳克群獻出導演處男作，由他自編、自導、自演的奇幻愛情電影《為你寫詩》，今天正式開鏡，他「自肥」找了相差16歲的新人周依然擔任女主角，吳克群仍談到：「感覺對了，戲好，才是流量。」對自己的眼光很有自信。\n身為創作歌手吳克群，一直以來都有著導演夢，他從4年前開始籌備《為你寫詩》這部電影，由他親自撰寫的劇本，更經歷了無數次的修改，坦言這一路走來，最大的壓力來自於「被質疑」，加上拍電影是新的領域，讓他覺得更有挑戰。\n這部片昨天正式開鏡，預算高達台幣一億六千萬元，將要在明年上映，談到第一次當導演，吳克群說：「如何單純把心中的故事講好，不去想太多。」至於是否擔憂票房？他則回：「就說我不去想太多了，還問我這個。」\n新人周依然將擔綱《為你寫詩》女主角。（翻攝自微博）\n吳克群（右）挑上新人周依然擔任女主角，與他在電影中共譜浪漫戀曲。（和羣娛樂提供）\n新聞送上來！ 快加入APP、LINE好友\niOS\nAndroid\nAPP下載\nLINE好友\n相關新聞
效能不輸三星 S9？Sony Xperia 旗艦新機跑分搶先曝光,http://3c.ltn.com.tw/news/32416,（圖片來源／擷取自 Vortex）\nSony 全新設計的 Xperia 智慧型手機將於明年（2018 年）二月的 MWC 世界行動通訊大會中亮相，而作為高階款 Xperia XZ1 的後繼者，這款手機的效能表現同樣受到外界矚目。\n據《GSM Arena》最新報導指出，Sony 未發表的手機將會有四個版本，分別是 H8216、H8266、H8276 和 H8296，而其中 H8266 型號的跑分測試已經在 Geekbench 的資料庫中現身。據了解，這款手機將採用高通 Qualcomm Snapdragon 845 處理器，成為明年採用 Snapdragon 845 的首發智慧型手機之一。\n（圖片來源／GSM Arena）\nH8266 在 Geekbench 4.2 的測試中供獲得單核心 2393 / 多核心 8300 的跑分，這項結果與三星（Samsung）Galaxy S9+ 相差不多，這代表 Sony 的 H8266 將會有不錯的性能表現。\n【你可能還想看】\n Sony 明年新機有多強？ Xperia XZ1 續作規格被爆出！
棒球》蔣智賢、陳鴻文延續中職生涯? 經紀人:暫無球團接洽,http://sports.ltn.com.tw/news/breakingnews/2291934,蔣智賢。（資料照，記者林正堃攝）\n〔記者羅志朋／桃園報導〕今年球季結束中信兄弟釋出蔣智賢、陳鴻文、張正偉、林煜清、林克謙、羅國華和鄭達鴻，其中蔣智賢和陳鴻文未來動向備受矚目，有無機會再延續中職生涯?兩人所屬經紀人陳德倫說，「目前沒有球團接洽。」\n中信兄弟被釋出的7名球員當中，蔣智賢、陳鴻文的實力和經驗俱佳，動向受矚目，據了解，已有中職球團私下與兩人所屬經紀公司接洽，探詢並評估網羅的可能性，對此，陳德倫強調，真的還沒有球團接洽。\n目前蔣智賢和陳鴻文在澳洲棒球聯盟打球，分別效力雪梨藍襪、布里斯本俠盜，陳德倫說，澳洲棒球聯盟例行賽預計明年1月27日結束，包括林智勝在內，如果選手所屬球隊有打進季後賽，就繼續留在澳洲，沒晉級季後賽就會先行返台。\n若蔣智賢、陳鴻文屆時無法如願重返中職，下一步有何打算?陳德倫表示，當然，第一志願還是留在中職，畢竟對於國內打球環境也熟悉，如果真的無法繼續待在中職，去國外或到業餘打球都是選項。\n陳鴻文。（資料照，記者陳志曲攝）
中國因唐鳳在聯合國會議而崩潰 他嗆：囂張沒落魄的久,http://news.ltn.com.tw/news/politics/breakingnews/2291872,"2017-12-23 17:02\n〔即時新聞／綜合報導〕本週在瑞士日內瓦舉行的第12屆聯合國網路治理論壇（IGF），有來自2000多名政商、學界代表與會。我國政務委員唐鳳受邀發言，卻被中國打壓無法出席，唐鳳便利用「數位機器人」直播方式成功突圍。雖中國代表立刻提出強烈抗議，卻慘遭會議主持人打臉「此論壇不是討論政治議題」。時代力量立委徐永明則怒嗆中國，「別在聯合國耍流氓，囂張沒落魄的久，打壓只會讓台灣人民更反感」。\n第12屆聯合國網路治理論壇（Internet Governance Forum, IGF）在日內瓦舉行，政務委員唐鳳運用數位機器人直播，突破中國打壓，成功發言。（翻攝自IGF影片）\n徐永明在臉書表示，中國真的別把聯合國當自己家叫囂、耍流氓，文明素質如此低落，北京在國際社會打壓台灣的野蠻作為，只會讓全中國人民一起蒙羞，更讓台灣人反感而已。\n徐永明指出，唐鳳這次遠端視訊的連線地點在行政院辦公室內，透過「數位機器人」直播，以及友邦巴拉圭協助下，成功突破中國封鎖，真的很振奮人心、鼓舞台灣士氣。\n徐永明直言，從這件事可看出，「中國擋得了人，卻擋不住網路自由」，如此野蠻霸道的行為也讓其他國家看不下去；而北京自以為網路監控能在中國以外的地方施行，如此霸權心態最後只會「自我毀滅」，因為「囂張沒落魄的久」！"
蔣萬安聲援勞團遊行 被嗆「別假掰！國民黨也是財團的」,http://news.ltn.com.tw/news/politics/breakingnews/2291911,2017-12-23 16:57\n〔即時新聞／綜合報導〕勞工團體今天（23日）下午發起「我血汗過勞、你功德個屁！」反勞基法修法大遊行，國民黨立委蔣萬安到現場聲援，當場卻被參與遊行的綠黨嗆聲，「蔣萬安，別假掰！」\n反勞基法修法大遊行，國民黨立委蔣萬安到現場聲援。（圖擷取自綠黨臉書）\n根據主辦單位統計，這次勞工大遊行吸引萬人參與，而現場也出現不少政治人物聲援，蔣萬安受訪時說，這次勞基法修法有許多問題，例如輪班間隔縮短為6小時、取消七休一限制等，雖然民進黨強調有工會、勞資會議把關，但實務上執行有困難。\n然而，蔣萬安受訪到一半時，突然被綠黨打斷，還被嗆聲「蔣萬安，別假掰！」、「國民黨也是財團黨！」，蔣隨後就離開現場。\n對此，綠黨表示，現場有很多國民黨政治人物來搶曝光，希望營造關心勞工權益良好形象，但我們不該忘記的是，國民黨才剛剛執政8年，幾乎所有的政策都是從財團的利益出發，「國民黨與財團的關係更是比民進黨還要緊密，台灣成為低薪過勞之島，國民黨必須負擔一定程度的政治責任」。\n綠黨解釋，會選在蔣萬安面前喊這個口號，希望能夠提醒台灣社會，不要被假象所欺騙，也希望台灣社會有一天能真正選出跟弱勢、勞工站在一起的政黨。
桌球國手選拔賽》連兩年贏同一個人當選 洪子翔第五張國手證書到手,http://sports.ltn.com.tw/news/breakingnews/2291935,洪子翔。（資料照，桌協提供）\n〔記者許明禮／台北報導〕107年度桌球國手選拔賽今天繼續在桃園新明國小熱戰，合庫直拍橫打好手洪子翔，在男子組第二次決賽衝關賽，以3:0力退一銀隊葉致緯，連續兩年入選國手，也是生涯第五度摘下國手頭銜。\n曾獲青奧銀牌的洪子翔，第四輪面對松山家商黎昕陽時，一度陷入局數1:2落後，但他沉穩出擊，3:2度過最艱難的一關。\n洪子翔去年在第三次決賽衝關賽也是擊敗葉致緯入選國手，最近3屆國手選拔賽，他四度對上葉致緯，以3勝1負占上風。洪子翔表示:「今年籤運還不錯，心態也比較好。」\n另一邊，14度入選國手的江宏傑，在第二次決賽連闖5關，最後一役對上智淵乒乓球館孫嘉宏，在局數2:0領先下先被追平，決勝局10:8聽牌下又錯失兩記賽末點，以10:12遭逆轉，和國手門票擦身而過。\n孫嘉宏則以5連勝第五度搭上國手列車。\n江宏傑。（資料照，記者廖振輝攝）\n孫嘉宏。（資料照，桌協提供）
好萊塢淫監製性侵不斷爆 前妻搶討上億贍養費,http://ent.ltn.com.tw/news/breakingnews/2291929,好萊塢淫監製性侵不斷爆 前妻搶討上億贍養費\n2017/12/23 16:53\n好萊塢淫監製哈維溫斯坦。（法新社）\n〔記者馮亦寧／綜合報導〕好萊塢淫監製哈維溫斯坦接二連三爆出性侵案，越來越多女性出來指出他的罪行。日前又有女製作人指控哈維，並索取近3億台幣賠償。\n這名出來指控哈維的女性是製作人Alexandra Canosa，她曾任Netflix劇集《Marco Polo》監製，她指控哈維曾經對她進行性騷擾、性侵並毆打她。而且哈維還撂狠話說如果她將事件公開，就會報復，讓她在美國娛樂圈混不下去。\nAlexandra說她被騷擾長達數年，因此一開口就是索取千萬美金賠償，約台幣3億元。哈維胞弟鮑伯則是幫兇。\n眼看好萊塢女星紛紛跳出來指控哈維罪行，哈維前妻Eve Chilton擔心他會用全副身家打官司，趁此時也追討500萬美元（約台幣1.5億元）贍養費，作為撫育三名女兒之用。\n新聞送上來！ 快加入APP、LINE好友\niOS\nAndroid\nAPP下載\nLINE好友\n相關新聞
竹縣偏鄉學童慶耶誕 DIY窯烤披薩大餐,http://news.ltn.com.tw/news/life/breakingnews/2291928,2017-12-23 16:53\n〔記者蔡孟尚／竹縣報導〕新竹縣60名偏鄉學童今天在員崠國小提前歡慶耶誕，他們在救國團竹東團委會的安排下，先學習如何用電腦製作電子耶誕賀卡，然後捲起袖子DIY窯烤披薩，提前度過一個充實又美味的耶誕假期。\n新竹縣60名偏鄉學童今天DIY窯烤披薩大餐，提前歡慶耶誕。（記者蔡孟尚攝）\n偏鄉學童自己做披薩來吃，個個發揮創意大顯身手加料。（記者蔡孟尚攝）\n「要多加鳳梨才會好吃！」、「起司多一點才有味道！」這些平時很少吃披薩的孩子，一聽可以自己做披薩來吃，個個發揮創意大顯身手加料，等到烤好的披薩香噴噴出爐，他們更是大快朵頤，開心品嚐自己創作的美食。\n贊助這項活動的竹東鎮民代表會副主席鄭朝日說，偏鄉的孩子在資訊教育資源的取得較為弱勢，利用這個假期，安排他們上堂跟節慶時事結合的電腦應用課程，然後一起做披薩來吃，讓孩子們不但學到了東西也過了個熱鬧快樂的耶誕節。\n救國團竹東團委會會長林浩哲說，這些偏鄉小朋友不論在電子耶誕賀卡設計和披薩料理菜色方面，都有獨特的想法和創意，做出來的成品也都很不錯，可見只要給他們舞台，他們也會有不錯的表現。
「吳習會」能否成行？ 總統府：若申請會做整體評估,http://news.ltn.com.tw/news/politics/breakingnews/2291883,2017-12-23 16:52\n〔即時新聞／綜合報導〕國民黨將派黨主席特助兼大陸事務部主任周繼祥，赴中討論兩岸經貿文化論壇事宜。媒體猜測，若成行是否有機會促成「吳習會」？國民黨主席吳敦義表示仍需商量；總統府回應，若收到申請，會經整體評估後決定。\n國民黨主席吳敦義表示，是否有「吳習會」仍需商量；總統府回應，若收到申請，會經整體評估後決定。（記者廖振輝攝）\n據《蘋果日報》報導，國民黨主席吳敦義今確認，黨主席特助兼大陸事務部主任周繼祥，將赴中討論兩岸經貿文化論壇事宜。媒體猜測，若成行是否有機會會見中國國家主席習近平，促成「吳習會」？吳敦義僅說「我現在不能評論」，論壇舉辦細節有待商量。\n總統府今（23）回應，依現行法規，總統府涉密管制人員申請出境，需受「國家機密保護法」，和「總統府辦理涉及國家機密人員出境管制作業規定」規範。府方若收到申請，將做整體評估，考慮訪問地點、當事人涉守密程度和機密保護風險、申請人安全等相關事項能否受保障後，再決定是否批准或駁回。\n府方另舉出，先前吳敦義前申請出訪日本、泰國等地時，就已做過相關專業評估。「吳習會」若成行，國家在行程上會提供安全等必要協助。
加油要快！台塑汽柴油下週漲1角,http://news.ltn.com.tw/news/business/breakingnews/2291931,2017-12-23 16:51\n〔記者鄭琪芳／台北報導〕台塑石化下午公告，自下週一（26日）凌晨一點開始，調漲汽油及柴油批售價格每公升0.1元，市場零售價格由加油站自行決定。\n台塑石化下午公告，自下週一（26日）凌晨一點開始，調漲汽油及柴油批售價格每公升0.1元。（資料照，記者黃旭磊攝）\n台塑化說明，受到英國北海地區油管持續停工檢修，及美國原油庫存減少等因素影響，促使本週國際油價震盪上漲；考量近期國際油價走勢、新台幣兌美元匯率及國內市場競爭力等因素後，決議調整油價。
勞工遊行回頭佔領政院門口 與警爆發激烈推擠,http://news.ltn.com.tw/news/politics/breakingnews/2291884,遊行群眾回頭佔領行政院門口，過程中與警方發生推擠。（記者劉信德攝）\n2017-12-23 16:46\n〔即時新聞／綜合報導〕民眾與勞團今天（23日）聯合發起「我過勞血汗、你功德個屁，反對勞基法修惡大遊行」，共計超過萬人參與。但在遊行過程中，隊伍臨時更改計畫，回頭佔領行政院門口，群眾更與警方發生推擠。\n遊行群眾回頭佔領行政院門口，過程中與警方發生推擠。（記者劉信德攝）\n遊行群眾回頭佔領行政院門口，過程中與警方發生推擠。（記者劉信德攝）\n遊行群眾回頭佔領行政院門口，過程中與警方發生推擠。（記者劉信德攝）\n遊行群眾回頭佔領行政院門口，過程中與警方發生推擠。（記者劉信德攝）\n官方指出，勞工遊行活動時間為上午9點至下午6點，行經台北車站周邊（忠孝西路、中山南路等路段），遊行隊伍則先在民進黨中央黨部前集合，沿北平東路往行政院，再轉至台北車站、228和平紀念公園附近，最後走到立法院群賢樓。\n但下午近3點半，在行經忠孝西路、台北車站前時，遊行隊伍突然來個回馬槍，轉往行政院挺進，佔領政院門口，過程中警方舉牌警告，雙方爆發推擠衝突。抗議領導人不滿地指出，在有申請路權的情況下，警察仍緊緊跟著遊行隊伍行動，限縮活動空間，因此將坐在此地，等待政府回應。
混血型男勇闖台灣演藝圈 老師竟邀全裸下海,http://ent.ltn.com.tw/news/breakingnews/2291920,混血型男勇闖台灣演藝圈 老師竟邀全裸下海\n2017/12/23 16:46\n〔記者洪素津／台北報導〕民視《舞力全開》節目進度舉行總冠軍賽型第二輪，來自巴西的舞陽，為了能在最後一次的積分賽中拔得頭籌，他利用傳統森巴與國標森巴做結合，但跳舞老師的要求卻讓他怯步，原本老師希望他能全裸跳森巴，但他因為胸部「消峰」拒絕老師。\n舞陽為了能更完美的呈現巴西森巴的動感與熱情，在舞序中加入了羽毛扇，而這一次挑戰森巴，老師希望他能全裸跳森巴，但這一次卻拒絕老師了，原本想要全裸出場，但因為練習過猛，胸部有些「消峰」，舞楊直接拒絕了老師的建議，哀怨說：「因為練習過於勤奮，我的胸肌離家出走了。」搞笑回答讓大家笑歪腰。\n舞陽（右）尬舞競技被要求全裸。（民視提供）\n混血型男舞陽（右）尬舞競技被要求全裸。（民視提供）\n新聞送上來！ 快加入APP、LINE好友\niOS\nAndroid\nAPP下載\nLINE好友\n相關新聞
台大校長選舉 第一代巨人少棒投手吳誠文出局,http://news.ltn.com.tw/news/life/breakingnews/2291919,2017-12-23 16:45\n〔記者林曉雲／台北報導〕台大校長選舉進入白熱化階段，臨時校務會議代表今天針對8位候選人進行投票，中研院前副院長王汎森是第一個被開票候選人，各候選人只要拿到3分之1、58張票即跨過進入最後階段選舉門檻，繼王汎森首出局之後，第2個開票的候選人前知名棒球國手、清大前副校長吳誠文初步獲推薦35票，反對113票，空白12票，成為第2個出局的候選人。現在進行第3個候選人台大教授吳瑞北的開票中。\n台灣大學23日公布校務會議代表對8位校長候選人投票結果，圖為工作人員進行檢票、開票作業。（記者廖振輝攝）\n台大校長選舉，今天舉行臨時校務會議針對8位候選人進行投票，清大前副校長吳誠文初步獲推薦35票，反對113票，空白12票，成為第2個出局的候選人。（資料照，記者王藝菘攝）\n中研院前副院長王汎森獲推薦56票、反對94票、空白票11票，首先出局。8位校長候人包括王汎森、吳誠文、吳瑞北、周美吟、陳弱水、陳銘憲、張慶瑞、管中閔。\n校務會議代表今天舉行臨時會議，進行推薦投票，共有161人出席，總投票率高達93.6％，校長遴選委員會發言人、森林系教授袁孝維說明，因為台大校長治理校務所要報告的最高機關是校務會議，因此上次修改相關辦法，增加了校務會議的推薦投票，1月5日校長遴選委員會將進行最後投票，第一輪是選出最高票的二人，第二輪是選出過半數的最後一人即新校長。\n開票過程很緊張，王汎森第1票獲推薦之後，接續5、6票都是不推薦，之後推薦和不推薦間隔出現，最終差2票飲恨。台大校內人士私下透露，不推薦策略奏效。
CP 值真能發揮最大化的節能胎？普利司通 NH100 試用體驗,http://auto.ltn.com.tw/news/9076,2017/12/23 16:45\n文／記者陳英傑    圖片來源／普利司通\n相較於使用性能車的駕駛，以速度為導向，大多數人用車的習慣，還是屬於比較中庸，強調 CP 值的方式。使用輪胎也是一樣，希望輪胎更耐磨，價格更經濟實惠，台灣普利司通便針對這樣的族群，主打高耐磨的平價輪胎 NH100。\n針對國產中型房車，普利司通推出 NH100。\n這款 NH100，以節能為導向，重點放在高磨耗壽命，以及低行駛油耗，這兩者以往都是呈現反比。油耗好，磨耗壽命就會短；磨耗壽命長，油耗就會差。多數的節能胎，都強調油耗表現好，但磨耗壽命就無法符合期待，很快就得再更換輪胎。\n延長磨耗壽命部分，普利司通採輪胎主溝及胎肩溝槽深化設計，優化磨耗性能形狀，控制接地面積剛性。\n透過主溝及胎肩溝槽深化設計，優化磨耗性能形狀，控制接地面積剛性，提高磨耗壽命。\n在低行駛油耗部分，採用 Ecopia 胎面膠料，藉由化學結構改變，能降低分子摩擦與發熱，進而減少滾動抗阻。普利司通用 NH100 與其他品牌的節能胎做比較，發現在油耗相同情況下，磨耗壽命延長 31%，進而延後換胎的時間。\n這組輪胎目前主打的是多數國產房車及小車的輪胎尺寸，從 14 吋到 16 吋不等，這個輪胎尺寸的車款，包括 Toyota Altis、Yaris、Nissan Tiida、Mitsubishi Lancer，甚至是部分的進口車，像是 Lexus CT200h、Volvo V40 ，多半都是家庭用車訴求，多半不會有太過頻繁的重踩油門或是殺灣，對於輪胎磨耗壽命更重於操控性，NH100 就是以這為訴求的輪胎。\n普利司通也公布 NH100 行駛 55000 公里後的磨耗狀況。\n↓↓實際體驗普利司通 NH100 的表現↓↓
TAIWAN GO！立院賀年卡 台灣犬「旺」台灣,http://news.ltn.com.tw/news/politics/breakingnews/2291913,2017-12-23 16:41\n〔記者彭琬馨／台北報導〕迎接新年到來，立法院長蘇嘉全也推出2018新年賀卡。秘書長林志嘉介紹時說，2018是農曆狗年，「狗」音近「GO」，因此，賀年卡主視覺選用台灣犬，英文則採諧音「TAIWAN GO」，代表台灣人勇敢、生命力頑強的性格；林志嘉說，狗很會看家，也代表立法院要看住台灣，希望台灣邁向更高發展。\n立法院秘書長林志嘉介紹立法院2018賀卡。（記者彭琬馨攝）\n林志嘉說，期望台灣明年在經濟各方面都有很好的發展，卡片中賀詞採用「2018攜手同發」，也配合主視覺狗狗的叫聲「旺旺」，期盼台灣能持續往前衝。卡片預計近日開始發送，粗估將寄發上千張。
屁孩大鬧玩具店 踢店狗還不認帳,http://news.ltn.com.tw/news/society/breakingnews/2291869,一群高中生在玩具店鬧事，還踢店狗。（圖擷取自吳姓網友臉書）\n2017-12-23 16:41\n〔即時新聞／綜合報導〕太誇張！一名吳姓網友在臉書上貼文表示，日前自家經營的玩具店來了一群高中生，堵住小小的店面，不但沒有消費，居然還踢了店狗，行為態超過令他直呼「完全讓人無法接受！」\n吳姓網友指出，母親在台北市西門町經營的「醜的人形整人玩具」已開了近25年，店內空間較狹小，做生意的理念也很簡單。日前一群高中生至店內「擋住整間店的道路」，作為老闆的母親請他們稍微往前走，未料高中生非但不想離開，還踢了店狗，令他氣憤表示：「要怎麼樣無理取鬧我們都司空見慣，但把私人怒氣隨便發洩在動物身上完全讓人無法接受！」\n吳姓網友的母親在看到店狗被高中生狂踢後，激動尖叫，沒想到高中生仍不願離開，還故意向吳母講一些「有的沒的」，吳母情急之下罵了一句神經病，不過隨即道歉，卻被高中生嫌沒誠意，還報警指吳母罵人，對於踢狗的事情一律打死不認帳。\n吳姓網友忍無可忍，在臉書公開貼文，許多網友紛紛回應「看完我要爆炸了」、「太誇張的吧，踢店狗」、「標準屁孩」。
宣示決心 雙北16所高中社團齊辦反毒馬拉松聯合公演,http://news.ltn.com.tw/news/life/breakingnews/2291912,2017-12-23 16:39\n〔記者翁聿煌／新北報導〕新北市南山中學第16屆反毒公演，號召雙北市16所高中職44個社團，今天中午起在中和4號公園的國立台灣圖書館B1演藝廳，進行9小時馬拉松式公演，以「那些年，我們的不毒不悔」口號，唱出青春、舞出活力，宣示年輕人反毒的決心。\n雙北高中職學生反毒才藝馬拉松，連續9小時不斷電。（記者翁聿煌攝）\n高中生透過才藝交流，也凝聚遠離毒品共識。（記者翁聿煌攝）\n受邀參與公演的學校有大理高中、中和高中、北一女中、大同高中、成功高中、永平高中、永春高中、松山高中、金甌女中、明倫高中、板橋高中、華江高中、清水高中、景美女中、新莊高中和南山中學，參與學生超過1200人。\n南山高中活動組長鄺若銘說，反毒公演舉辦16年來，已成為大台北區高中才藝社團的重要聯誼平台，學生透過活動進行校際交流，並且在反毒主題下，融入表演劇情和橋段，讓反毒觀念更能深入年輕族群和社團活動當中。\n南山中學社聯會總幹事呂安培說，社聯會花了2個多月籌辦活動，大家都很認真賣力，也從過程中累積經驗，各校同學在舞台上用心表現，拒絕毒品誘惑。\n南山中學校長蔡銘城說，目前毒品以咖啡包、奶茶、糖果等各種精美、新奇與流行的包裝，企圖引誘年輕人嚐鮮，學校除教導學生認識毒品危害及吸食後果，也鼓勵學生從事正當休閒，藉由社團公演讓社區民眾分享各校社團成果，讓反毒成為全民共識。\n☆少一份毒品就多一份健康，自由時報提醒您遠離毒品☆
李國毅收購粉絲萬元衛生棉 貼心轉送謝欣穎,http://ent.ltn.com.tw/news/breakingnews/2291914,李國毅收購粉絲萬元衛生棉 貼心轉送謝欣穎\n2017/12/23 16:38\n〔記者蕭宇涵／台北報導〕李國毅、謝欣穎合作歐銻銻娛樂自製新戲《1006的房客》，劇組應景出動聖誕應援餐車，兩人分享過去幾年聖誕節總是在工作中度過，不過常常收到粉絲們貼心的禮物，李國毅回想某次活動，粉絲為了上台跟他互動，砸了1萬2千元買了8箱衛生棉。\n李國毅事後因心疼粉絲花費太多，直接掏錢買下所有衛生棉，瞬間成為「衛生棉大戶」，他也大方的送了謝欣穎一大箱，讓謝欣穎笑說：「他是第一個我見過有這麼多衛生棉的男演員，拿著衛生棉到處發。」\n聊起以往聖誕交換禮物的經驗，李國毅無奈的說：「我都真心換絕情，常常換到一些爛東西。」印象最深刻的一次是以烏克麗麗換回一個大象頭套，而謝欣穎則是收到完全沒有興趣的一整套的漫畫。\n李國毅（右）、謝欣穎合作新戲《1006的房客》，劇組應景出動聖誕應援餐車。（歐銻銻娛樂提供）\n李國毅萬元收購粉絲買下的衛生棉。（歐銻銻娛樂提供）\n新聞送上來！ 快加入APP、LINE好友\niOS\nAndroid\nAPP下載\nLINE好友\n相關新聞
不顧癌症手術傷口爆裂 休傑克鮮血直流飆歌,http://ent.ltn.com.tw/news/breakingnews/2291870,不顧癌症手術傷口爆裂 休傑克鮮血直流飆歌\n2017/12/23 16:37\n休傑克曼在拍攝電影時皮膚癌再次復發。（翻攝自休傑克曼IG）\n〔娛樂頻道／綜合報導〕47歲的澳洲性格男星休傑克曼（Huge Jackman） 以「金鋼狼」的硬漢形象走紅，成為很多人心目中的男神跟性感象徵，加上愛家又熱心公益的形象更讓很多人愛上他。近日他的新片《大娛樂家》花絮影片釋出，休傑克曼彩排時，因皮膚癌復發剛開完刀，被醫師下令「不能唱歌」，不過休傑克曼仍敬業的開口演唱，邊唱鼻子上的傷口還一邊流出血來，畫面驚人。\n休傑克曼在新片《大娛樂家》飾演馬戲團之父P.T.巴納姆，同時他也在戲中獨唱《從現在開始》（From Now On），不過休傑克曼在電影拍攝過程中，因皮膚癌復發剛開刀完，醫生特意交代傷口還沒癒合前「不能唱歌」，於是休傑克曼在彩排一開始，乖乖聽了醫師的話，不過到音樂激昂處，休傑克曼被歌詞與旋律深深感動，開始隨著音樂賣力演唱，完全將醫師的叮嚀拋在腦後，整個人投入彩排過程，但也因為他太用力演唱，導致剛結痂的傷口又冒出血來，但他沒有因為流血停止，而是與樂隊們一起彩排完整首曲子，敬業的表現深深感動眾人，連導演麥可格雷希都大讚「看到休傑克曼你會想要用盡全身的力量與他一起向前衝。」\n休傑克曼傷口爆血仍繼續演唱。（翻攝自YouTube）\n新聞送上來！ 快加入APP、LINE好友\niOS\nAndroid\nAPP下載\nLINE好友\n相關新聞
